bibTeX Key, Link to bibTeX File
0911SuyutiTarikhKhulafaCabdHamid1952,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaCabdHamid1952.bib
0911SuyutiTarikhKhulafaCakkawi1992,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaCakkawi1992.bib
0911SuyutiTarikhKhulafaCalcutta1856,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaCalcutta1856.bib
0911SuyutiTarikhKhulafaCata1993,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaCata1993.bib
0911SuyutiTarikhKhulafaHalabi1996,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaHalabi1996.bib
0911SuyutiTarikhKhulafaIbrahim1976,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaIbrahim1976.bib
0911SuyutiTarikhKhulafaLahur1892,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaLahur1892.bib
0911SuyutiTarikhKhulafaQahirat1887,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaQahirat1887.bib
0911SuyutiTarikhKhulafaQahirat1959,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaQahirat1959.bib
0911SuyutiTarikhKhulafaQahirat1964,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaQahirat1964.bib
0911SuyutiTarikhKhulafaQahirat1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaQahirat1999.bib
0911SuyutiTarikhKhulafaRidwan2004,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaRidwan2004.bib
0911SuyutiTarikhKhulafaSalih1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0911SuyutiTarikhKhulafaSalih1997.bib
0922IbnShaykhTarabulusiIscafAwqafBayrut1981,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafBayrut1981.bib
0922IbnShaykhTarabulusiIscafAwqafCamman2015,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafCamman2015.bib
0922IbnShaykhTarabulusiIscafAwqafJiddat2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafJiddat2013.bib
0922IbnShaykhTarabulusiIscafAwqafMakkat1986,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafMakkat1986.bib
0922IbnShaykhTarabulusiIscafAwqafMizzi2015,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafMizzi2015.bib
0922IbnShaykhTarabulusiIscafAwqafQahirat1875,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafQahirat1875.bib
0922IbnShaykhTarabulusiIscafAwqafQahirat1902,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafQahirat1902.bib
0922IbnShaykhTarabulusiIscafAwqafQahirat2006,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafQahirat2006.bib
0922IbnShaykhTarabulusiIscafAwqafQahirat2007,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafQahirat2007.bib
0922IbnShaykhTarabulusiIscafAwqafRiyad2005,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0922IbnShaykhTarabulusiIscafAwqafRiyad2005.bib
0923IbnCabdAllahKhazrajiKhulasaTahdhibFayid1971,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0923IbnCabdAllahKhazrajiKhulasaTahdhibFayid1971.bib
0923IbnCabdAllahKhazrajiKhulasaTahdhibHalab1971,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0923IbnCabdAllahKhazrajiKhulasaTahdhibHalab1971.bib
0923IbnCabdAllahKhazrajiKhulasaTahdhibHalab1979,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0923IbnCabdAllahKhazrajiKhulasaTahdhibHalab1979.bib
0923IbnCabdAllahKhazrajiKhulasaTahdhibHalab1991,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0923IbnCabdAllahKhazrajiKhulasaTahdhibHalab1991.bib
0923IbnCabdAllahKhazrajiKhulasaTahdhibHalab1995,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0923IbnCabdAllahKhazrajiKhulasaTahdhibHalab1995.bib
0923IbnCabdAllahKhazrajiKhulasaTahdhibQahirat1905,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0923IbnCabdAllahKhazrajiKhulasaTahdhibQahirat1905.bib
0923IbnCabdAllahKhazrajiKhulasaTahdhibRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0923IbnCabdAllahKhazrajiKhulasaTahdhibRiyad2013.bib
0923IbnCabdAllahKhazrajiKhulasaTahdhibShura2001,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0923IbnCabdAllahKhazrajiKhulasaTahdhibShura2001.bib
0927CulaymiUnsJalilQahirat1866,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927CulaymiUnsJalilQahirat1866.bib
0927CulaymiUnsJalilQahiratBahr1968,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927CulaymiUnsJalilQahiratBahr1968.bib
0927CulaymiUnsJalilQahiratCamman2009,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927CulaymiUnsJalilQahiratCamman2009.bib
0927CulaymiUnsJalilQahiratKacabinat1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927CulaymiUnsJalilQahiratKacabinat1999.bib
0927CulaymiUnsJalilQahiratRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927CulaymiUnsJalilQahiratRiyad2013.bib
0927NucaymiDarisFiMadarisDimashq2014,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927NucaymiDarisFiMadarisDimashq2014.bib
0927NucaymiDarisFiMadarisHasani1948,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927NucaymiDarisFiMadarisHasani1948.bib
0927NucaymiDarisFiMadarisHasani1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927NucaymiDarisFiMadarisHasani1988.bib
0927NucaymiDarisFiMadarisRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0927NucaymiDarisFiMadarisRiyad2013.bib
0929IbnKayyalKawakibNayyiratCabdRabb1981,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0929IbnKayyalKawakibNayyiratCabdRabb1981.bib
0929IbnKayyalKawakibNayyiratCabdRabb1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0929IbnKayyalKawakibNayyiratCabdRabb1999.bib
0929IbnKayyalKawakibNayyiratSalafi1987,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0929IbnKayyalKawakibNayyiratSalafi1987.bib
0930IbnIyasBadKhalqIbrahim1992,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasBadKhalqIbrahim1992.bib
0930IbnIyasBadaicZuhurBayrut1972,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasBadaicZuhurBayrut1972.bib
0930IbnIyasBadaicZuhurDimashq1950,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasBadaicZuhurDimashq1950.bib
0930IbnIyasBadaicZuhurMustafa1931,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasBadaicZuhurMustafa1931.bib
0930IbnIyasBadaicZuhurMustafa1960,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasBadaicZuhurMustafa1960.bib
0930IbnIyasBadaicZuhurMustafa1984,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasBadaicZuhurMustafa1984.bib
0930IbnIyasBadaicZuhurQahirat1962,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasBadaicZuhurQahirat1962.bib
0930IbnIyasJawahirSulukCazab2006,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasJawahirSulukCazab2006.bib
0930IbnIyasNuzhatUmamCazab1995,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0930IbnIyasNuzhatUmamCazab1995.bib
0938IbnCaliBalawiThabatBayrut1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0938IbnCaliBalawiThabatBayrut1983.bib
0945ShamsDinDawudiTabaqatMufassirinBayrut1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0945ShamsDinDawudiTabaqatMufassirinBayrut1983.bib
0945ShamsDinDawudiTabaqatMufassirinCumar1972,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0945ShamsDinDawudiTabaqatMufassirinCumar1972.bib
0945ShamsDinDawudiTabaqatMufassirinCumar1994,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0945ShamsDinDawudiTabaqatMufassirinCumar1994.bib
0945ShamsDinDawudiTabaqatMufassirinRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0945ShamsDinDawudiTabaqatMufassirinRiyad2013.bib
0953IbnTulunMufakahaKhillanMansur1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0953IbnTulunMufakahaKhillanMansur1998.bib
0953IbnTulunMufakahaKhillanMustafa1962,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0953IbnTulunMufakahaKhillanMustafa1962.bib
0953IbnTulunMufakahaKhillanRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0953IbnTulunMufakahaKhillanRiyad2013.bib
0968TashkubruizadahShaqaiqNucmaniyyaBayrut1975,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0968TashkubruizadahShaqaiqNucmaniyyaBayrut1975.bib
0968TashkubruizadahShaqaiqNucmaniyyaFurat1985,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0968TashkubruizadahShaqaiqNucmaniyyaFurat1985.bib
0968TashkubruizadahShaqaiqNucmaniyyaRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0968TashkubruizadahShaqaiqNucmaniyyaRiyad2013.bib
0968TashkubruizadahShaqaiqNucmaniyyaTabatabai2010,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0968TashkubruizadahShaqaiqNucmaniyyaTabatabai2010.bib
0973CabdWahhabShacraniLawaqihAnwarBayrut1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarBayrut1988.bib
0973CabdWahhabShacraniLawaqihAnwarBayrut2005,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarBayrut2005.bib
0973CabdWahhabShacraniLawaqihAnwarCabdCazim2013b,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarCabdCazim2013b.bib
0973CabdWahhabShacraniLawaqihAnwarFasi2006,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarFasi2006.bib
0973CabdWahhabShacraniLawaqihAnwarFasi2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarFasi2013.bib
0973CabdWahhabShacraniLawaqihAnwarFasi2018,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarFasi2018.bib
0973CabdWahhabShacraniLawaqihAnwarMahmud1993,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarMahmud1993.bib
0973CabdWahhabShacraniLawaqihAnwarMansur1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarMansur1997.bib
0973CabdWahhabShacraniLawaqihAnwarQahirat1860,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarQahirat1860.bib
0973CabdWahhabShacraniLawaqihAnwarQahirat1870,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarQahirat1870.bib
0973CabdWahhabShacraniLawaqihAnwarQahirat1897,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarQahirat1897.bib
0973CabdWahhabShacraniLawaqihAnwarQahirat1954,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarQahirat1954.bib
0973CabdWahhabShacraniLawaqihAnwarQahirat1965,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarQahirat1965.bib
0973CabdWahhabShacraniLawaqihAnwarQahirat2005,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarQahirat2005.bib
0973CabdWahhabShacraniLawaqihAnwarQahirat2012,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarQahirat2012.bib
0973CabdWahhabShacraniLawaqihAnwarRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/0973CabdWahhabShacraniLawaqihAnwarRiyad2013.bib
1010TamimiDariTabaqatSaniyaHulw1970,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1010TamimiDariTabaqatSaniyaHulw1970.bib
1010TamimiDariTabaqatSaniyaHulw1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1010TamimiDariTabaqatSaniyaHulw1983.bib
1010TamimiDariTabaqatSaniyaRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1010TamimiDariTabaqatSaniyaRiyad2013.bib
1011SahibMacalimTahrirTawusiJawahiri1991,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1011SahibMacalimTahrirTawusiJawahiri1991.bib
1011SahibMacalimTahrirTawusiTarhini1949,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1011SahibMacalimTahrirTawusiTarhini1949.bib
1011SahibMacalimTahrirTawusiTarhini1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1011SahibMacalimTahrirTawusiTarhini1988.bib
1016MuhibbDinHamawiHadiAzcanBakhit1993,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1016MuhibbDinHamawiHadiAzcanBakhit1993.bib
1016MuhibbDinHamawiHadiAzcanRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1016MuhibbDinHamawiHadiAzcanRiyad2013.bib
1025IbnQadiDhaylWafayatAcyanAbuNur1970,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1025IbnQadiDhaylWafayatAcyanAbuNur1970.bib
1036AhmadBabaTanbuktiKifayatMuhtajCumar2004,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiKifayatMuhtajCumar2004.bib
1036AhmadBabaTanbuktiKifayatMuhtajKundari2002,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiKifayatMuhtajKundari2002.bib
1036AhmadBabaTanbuktiKifayatMuhtajMutic2000,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiKifayatMuhtajMutic2000.bib
1036AhmadBabaTanbuktiMicrajSucudRibat2000,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiMicrajSucudRibat2000.bib
1036AhmadBabaTanbuktiNaylIbtihajBayrut2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiNaylIbtihajBayrut2013.bib
1036AhmadBabaTanbuktiNaylIbtihajCumar2004,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiNaylIbtihajCumar2004.bib
1036AhmadBabaTanbuktiNaylIbtihajCumar2015,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiNaylIbtihajCumar2015.bib
1036AhmadBabaTanbuktiNaylIbtihajFas1899,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiNaylIbtihajFas1899.bib
1036AhmadBabaTanbuktiNaylIbtihajTarabulus1989,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiNaylIbtihajTarabulus1989.bib
1036AhmadBabaTanbuktiNaylIbtihajTarabulus2000,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiNaylIbtihajTarabulus2000.bib
1036AhmadBabaTanbuktiTuhfatFudalaSacid1992,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1036AhmadBabaTanbuktiTuhfatFudalaSacid1992.bib
1037CabdQadirCaydarusTarikhNurSafirBaghdad1934,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1037CabdQadirCaydarusTarikhNurSafirBaghdad1934.bib
1037CabdQadirCaydarusTarikhNurSafirBaghdad1985,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1037CabdQadirCaydarusTarikhNurSafirBaghdad1985.bib
1037CabdQadirCaydarusTarikhNurSafirBayrut2001,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1037CabdQadirCaydarusTarikhNurSafirBayrut2001.bib
1037CabdQadirCaydarusTarikhNurSafirQahirat1980,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1037CabdQadirCaydarusTarikhNurSafirQahirat1980.bib
1041BurhanDinMalikiBahjaMahafilQahirat2011,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041BurhanDinMalikiBahjaMahafilQahirat2011.bib
1041MaqqariAzharRiyadRibat1978,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariAzharRiyadRibat1978.bib
1041MaqqariAzharRiyadRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariAzharRiyadRiyad2013.bib
1041MaqqariAzharRiyadSaqqa1939,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariAzharRiyadSaqqa1939.bib
1041MaqqariAzharRiyadTunis1904,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariAzharRiyadTunis1904.bib
1041MaqqariNafhTibBayrut1986,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibBayrut1986.bib
1041MaqqariNafhTibBayrut1995,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibBayrut1995.bib
1041MaqqariNafhTibCabbas1968,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibCabbas1968.bib
1041MaqqariNafhTibCabbas1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibCabbas1988.bib
1041MaqqariNafhTibCabbas1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibCabbas1997.bib
1041MaqqariNafhTibCabdHamid1949,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibCabdHamid1949.bib
1041MaqqariNafhTibCabdHamid1967,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibCabdHamid1967.bib
1041MaqqariNafhTibMuhibbi1862,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibMuhibbi1862.bib
1041MaqqariNafhTibQahirat1885,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibQahirat1885.bib
1041MaqqariNafhTibRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariNafhTibRiyad2013.bib
1041MaqqariRawdatAsHashim2012,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariRawdatAsHashim2012.bib
1041MaqqariRawdatAsRibat1964,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariRawdatAsRibat1964.bib
1041MaqqariRawdatAsRibat1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1041MaqqariRawdatAsRibat1983.bib
1051CimadiRawdaRayya2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1051CimadiRawdaRayya2013.bib
1051CimadiRawdaRayyaDimashq1988,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1051CimadiRawdaRayyaDimashq1988.bib
1061NajmDinGhazziKawakibSairaJabbur1945,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1061NajmDinGhazziKawakibSairaJabbur1945.bib
1061NajmDinGhazziKawakibSairaJabbur1979,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1061NajmDinGhazziKawakibSairaJabbur1979.bib
1061NajmDinGhazziKawakibSairaMansur1997,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1061NajmDinGhazziKawakibSairaMansur1997.bib
1067HajjiKhalifaKashfZununAdkawi1858,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1067HajjiKhalifaKashfZununAdkawi1858.bib
1067HajjiKhalifaKashfZununBayrut1941,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1067HajjiKhalifaKashfZununBayrut1941.bib
1067HajjiKhalifaKashfZununBayrut1992,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1067HajjiKhalifaKashfZununBayrut1992.bib
1067HajjiKhalifaKashfZununCata2008,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1067HajjiKhalifaKashfZununCata2008.bib
1067HajjiKhalifaKashfZununIstanbul1892,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1067HajjiKhalifaKashfZununIstanbul1892.bib
1067HajjiKhalifaKashfZununLondon2021,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1067HajjiKhalifaKashfZununLondon2021.bib
1069ShihabDinKhafajiRayhanaAlibbaBayrut2005,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1069ShihabDinKhafajiRayhanaAlibbaBayrut2005.bib
1069ShihabDinKhafajiRayhanaAlibbaHulw1966,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1069ShihabDinKhafajiRayhanaAlibbaHulw1966.bib
1069ShihabDinKhafajiRayhanaAlibbaQahirat1877,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1069ShihabDinKhafajiRayhanaAlibbaQahirat1877.bib
1069ShihabDinKhafajiRayhanaAlibbaQahirat1888,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1069ShihabDinKhafajiRayhanaAlibbaQahirat1888.bib
1069ShihabDinKhafajiRayhanaAlibbaRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1069ShihabDinKhafajiRayhanaAlibbaRiyad2013.bib
1070MuhammadKibritRihlaShitaQahirat1876,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1070MuhammadKibritRihlaShitaQahirat1876.bib
1070MuhammadKibritRihlaShitaShanwani2004,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1070MuhammadKibritRihlaShitaShanwani2004.bib
1070MuhammadKibritRihlaShitaTantawi1955,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1070MuhammadKibritRihlaShitaTantawi1955.bib
1070MuhammadKibritRihlaShitaTantawi1965,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1070MuhammadKibritRihlaShitaTantawi1965.bib
1078RiyadZadahAsmaKutubRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1078RiyadZadahAsmaKutubRiyad2013.bib
1078RiyadZadahAsmaKutubTunji1975,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1078RiyadZadahAsmaKutubTunji1975.bib
1078RiyadZadahAsmaKutubTunji1978,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1078RiyadZadahAsmaKutubTunji1978.bib
1078RiyadZadahAsmaKutubTunji1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1078RiyadZadahAsmaKutubTunji1983.bib
1086IbnCajamiMisriDhaylLubbLubabBayrut2017,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1086IbnCajamiMisriDhaylLubbLubabBayrut2017.bib
1086IbnCajamiMisriDhaylLubbLubabNucuman2011,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1086IbnCajamiMisriDhaylLubbLubabNucuman2011.bib
1089IbnCimadShadharatArnacut1986,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1089IbnCimadShadharatArnacut1986.bib
1089IbnCimadShadharatBayrut1966,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1089IbnCimadShadharatBayrut1966.bib
1089IbnCimadShadharatCata2012,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1089IbnCimadShadharatCata2012.bib
1089IbnCimadShadharatDimashq1979,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1089IbnCimadShadharatDimashq1979.bib
1089IbnCimadShadharatMuhammad1990,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1089IbnCimadShadharatMuhammad1990.bib
1089IbnCimadShadharatQahirat1931,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1089IbnCimadShadharatQahirat1931.bib
1093ShilliMashracRawiQahirat1901,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1093ShilliMashracRawiQahirat1901.bib
1093ShilliSanaBahirMaqhafi2004,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1093ShilliSanaBahirMaqhafi2004.bib
1100IbnMuhammadAdnahwiTabaqatMufassirinBayrut1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1100IbnMuhammadAdnahwiTabaqatMufassirinBayrut1983.bib
1100IbnMuhammadAdnahwiTabaqatMufassirinCumar1972,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1100IbnMuhammadAdnahwiTabaqatMufassirinCumar1972.bib
1100IbnMuhammadAdnahwiTabaqatMufassirinCumar1994,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1100IbnMuhammadAdnahwiTabaqatMufassirinCumar1994.bib
1100IbnMuhammadAdnahwiTabaqatMufassirinRiyad2013,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1100IbnMuhammadAdnahwiTabaqatMufassirinRiyad2013.bib
1100MustafaTafrishiNaqdRijalBayrut1999,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1100MustafaTafrishiNaqdRijalBayrut1999.bib
1100MustafaTafrishiNaqdRijalQum1980,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1100MustafaTafrishiNaqdRijalQum1980.bib
1100MustafaTafrishiNaqdRijalQum1998,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1100MustafaTafrishiNaqdRijalQum1998.bib
1100MustafaTafrishiNaqdRijalTihran1900,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1100MustafaTafrishiNaqdRijalTihran1900.bib
1101MuhammadCaliArdabiliJamicRuwatNajaf1966,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1101MuhammadCaliArdabiliJamicRuwatNajaf1966.bib
1101MuhammadCaliArdabiliJamicRuwatNajaf2007,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1101MuhammadCaliArdabiliJamicRuwatNajaf2007.bib
1101MuhammadCaliArdabiliJamicRuwatQum1983,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1101MuhammadCaliArdabiliJamicRuwatQum1983.bib
1101MuhammadCaliArdabiliJamicRuwatQum2012,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1101MuhammadCaliArdabiliJamicRuwatQum2012.bib
1101MuhammadCaliArdabiliJamicRuwatTihran1965,https://github.com/OpenITI/bibliography/blob/main/bibFiles/1101MuhammadCaliArdabiliJamicRuwatTihran1965.bib
